Registration_id,Course_id,Client_id
37021,70942,11473
37022,65321,82225
37023,37021,43823
37024,34286,27165
37025,26434,11643
37026,82402,49173
37027,87689,56213
37028,98261,5726
37029,57540,11321
37030,43180,91328
37031,4653,43342
37032,27719,32891
37033,45098,29924
37034,38524,36983
37035,23906,47269
37036,84855,16114
37037,34059,44888
37038,26859,74439
37039,78089,18690
37040,34990,99558
37041,40801,27197
37042,10986,42583
37043,50431,35168
37044,94333,48994
37045,68898,84765
37046,77175,73557
37047,15687,72399
37048,37854,86164
37049,56271,14248
37050,83289,55500
37051,15150,49356
37052,96392,55237
37053,5707,69188
37054,68586,16157
37055,77124,19476
37056,57185,6116
37057,78987,81858
37058,89184,11738
37059,4033,52181
37060,14412,64925
37061,34961,40953
37062,71986,29233
37063,65393,56081
37064,96982,8989
37065,13436,23612
37066,77073,38360
37067,6608,91336
37068,45372,98379
37069,84705,19340
37070,70046,81072
37071,8915,33006
37072,25210,27247
37073,22309,92139
37074,26079,55323
37075,3439,41028
37076,75009,60170
37077,90705,5335
37078,39843,40437
37079,32514,55022
37080,9276,97781
37081,16319,77895
37082,2869,74749
37083,50054,64355
37084,41840,91387
37085,49080,24511
37086,87383,89121
37087,55810,96032
37088,33445,95729
37089,24675,81186
37090,65137,97669
37091,25207,45726
37092,44092,49844
37093,15507,108
37094,53071,447
37095,25322,93513
37096,32066,20442
37097,65000,59198
37098,57928,49728
37099,29110,30190
37100,92890,61700
37101,78114,50867
37102,38366,70923
37103,30661,66507
37104,60541,94450
37105,16871,60957
37106,33550,82835
37107,62892,52366
37108,18910,44936
37109,2673,99044
37110,83492,53276
37111,25487,36482
37112,17433,25513
37113,90195,92763
37114,69499,73490
37115,85155,98913
37116,6199,38283
37117,41819,85817
37118,95087,74057
37119,86102,59771
37120,5140,14061
37121,45065,90291
37122,82223,19209
37123,96852,48260
37124,72633,76779
37125,48469,62446
37126,59462,33330
37127,40291,19541
37128,93295,35779
37129,80567,11223
37130,97248,55186
37131,5322,74246
37132,23560,94143
37133,93111,3238
37134,7767,9361
37135,53041,2687
37136,28541,91923
37137,59088,36077
37138,13424,78013
37139,50183,2867
37140,83001,5017
37141,91120,75904
37142,21375,44300
37143,66297,42487
37144,41901,48090
37145,95904,32482
37146,23968,64927
37147,78156,25733
37148,34751,95376
37149,86565,72079
37150,73076,59982
37151,79634,40543
37152,76117,20253
37153,89595,39023
37154,64207,29136
37155,80783,60136
37156,36615,2074
37157,51434,3261
37158,74164,50657
37159,61578,16871
37160,5550,19040
37161,5685,11547
37162,85040,12496
37163,80043,51329
37164,1999,90488
37165,44739,71135
37166,53042,62655
37167,91453,30223
37168,74822,22285
37169,4761,4433
37170,86423,43154
37171,83790,37271
37172,63118,87837
37173,26814,40624
37174,92869,27900
37175,77591,46151
37176,83172,81413
37177,76947,6229
37178,85190,49786
37179,11689,98085
37180,63119,66530
37181,37050,79684
37182,21865,74674
37183,70033,33602
37184,95076,68115
37185,79665,45741
37186,15661,21786
37187,28435,53533
37188,75228,16050
37189,13341,76226
37190,51209,92382
37191,30718,89551
37192,61335,92738
37193,21194,92963
37194,25140,3860
37195,17240,42518
37196,94578,72229
37197,78902,18510
37198,94223,25764
37199,3423,18581
37200,72464,97718
37201,3834,20819
37202,83762,72735
37203,7260,83915
37204,36626,48828
37205,24352,73569
37206,15883,83068
37207,92920,13924
37208,62866,83614
37209,12477,7243
37210,29383,54044
37211,52458,75969
37212,50370,14149
37213,30785,54532
37214,21814,32030
37215,64044,47361
37216,96715,47138
37217,63332,91904
37218,14062,97722
37219,61263,87159
37220,81211,19022
37221,2096,29522
37222,46582,21589
37223,58769,78844
37224,77625,17487
37225,456,67600
37226,15457,33429
37227,96306,86231
37228,60935,34621
37229,67289,79305
37230,32732,3064
37231,45717,82538
37232,41968,55055
37233,21888,60399
37234,86118,87597
37235,17878,77359
37236,55678,33114
37237,316,63197
37238,57402,18213
37239,295,35038
37240,53431,84615
37241,94230,52371
37242,28666,70395
37243,85632,41754
37244,87284,86427
37245,14748,98544
37246,28524,47660
37247,19643,69674
37248,54382,25013
37249,73443,17211
37250,72912,55886
37251,18036,70547
37252,41398,30908
37253,80049,95690
37254,72456,28899
37255,86986,12778
37256,13777,28932
37257,19762,51238
37258,32832,58350
37259,44992,29173
37260,73245,37372
37261,27575,98069
37262,21917,35691
37263,42349,94958
37264,4422,45678
37265,72479,53200
37266,47056,41620
37267,51870,29841
37268,59326,40082
37269,58946,2419
37270,31653,5106
37271,94380,23832
37272,33228,70125
37273,40512,99915
37274,26191,87165
37275,85096,95557
37276,83290,24938
37277,6237,7684
37278,32693,52471
37279,93937,10965
37280,50890,26710
37281,43658,65266
37282,24469,807
37283,80675,24608
37284,36973,85919
37285,13221,23501
37286,3539,60075
37287,44197,12058
37288,74880,12840
37289,31490,22774
37290,34806,32345
37291,46768,42284
37292,26224,80767
37293,67028,47713
37294,14632,62409
37295,51922,68526
37296,69893,56254
37297,47986,34935
37298,77639,16028
37299,26326,11417
37300,7465,65250
37301,74917,38450
37302,66357,11307
37303,45503,95190
37304,67470,16394
37305,98769,33477
37306,64055,72153
37307,16044,88671
37308,84145,45925
37309,68939,65931
37310,59726,38336
37311,14529,75896
37312,67624,52381
37313,8486,24402
37314,36845,51794
37315,81424,92075
37316,35086,89590
37317,91734,74847
37318,70895,29613
37319,83576,44121
37320,65971,21932
37321,8877,6436
37322,94668,54416
37323,7708,73490
37324,63738,62839
37325,41402,65606
37326,70403,65851
37327,72705,91250
37328,48675,72364
37329,35763,38097
37330,1896,7628
37331,81496,98965
37332,14375,3837
37333,31183,99348
37334,63133,78054
37335,45385,21325
37336,89958,81030
37337,85692,79586
37338,98855,36683
37339,75073,85787
37340,13979,80136
37341,55482,54700
37342,49706,99237
37343,63452,34470
37344,71138,76924
37345,97282,31648
37346,16234,58548
37347,82057,83588
37348,1797,41993
37349,39777,50446
37350,53774,6612
37351,47444,69053
37352,71971,10353
37353,58455,7591
37354,50632,75127
37355,32758,15126
37356,73528,91567
37357,56844,74137
37358,64100,19258
37359,9823,45230
37360,46752,31480
37361,57785,44648
37362,14617,56101
37363,18311,6482
37364,38488,89866
37365,10931,37649
37366,34169,86685
37367,56066,61151
37368,50901,4341
37369,39147,27258
37370,91181,77104
37371,86195,92569
37372,4879,83785
37373,28887,6574
37374,56321,18647
37375,77353,4033
37376,51650,15683
37377,81831,72127
37378,78123,83151
37379,38366,31414
37380,44852,88424
37381,59957,98504
37382,62653,25065
37383,49714,20016
37384,35336,75491
37385,32954,74566
37386,70958,33625
37387,32619,84733
37388,45160,9029
37389,4268,69917
37390,15076,71061
37391,47961,40467
37392,28439,73192
37393,12236,15446
37394,21422,38393
37395,43958,36803
37396,29666,99155
37397,58554,16564
37398,56300,86099
37399,46713,71893
37400,97358,2964
37401,71138,58279
37402,84103,64943
37403,57926,79433
37404,72630,44080
37405,57716,98434
37406,20822,39886
37407,7860,60898
37408,16253,15699
37409,44010,1175
37410,27691,8994
37411,35617,88440
37412,50849,87113
37413,36035,81368
37414,92444,51096
37415,39631,48752
37416,23020,83011
37417,35988,41747
37418,79825,25076
37419,16188,33925
37420,91406,64448
37421,90702,31290
37422,28646,43121
37423,58846,77291
37424,23945,11390
37425,36595,12202
37426,20210,705
37427,49038,76933
37428,15999,51418
37429,45393,95638
37430,56583,14933
37431,50229,10697
37432,36519,82609
37433,88271,64638
37434,7394,54576
37435,97346,42711
37436,43493,62437
37437,52400,30732
37438,93536,63221
37439,9886,58789
37440,25237,28510
37441,51053,43010
37442,52715,23460
37443,88177,48569
37444,35002,36055
37445,52174,18747
37446,11230,55200
37447,58331,1345
37448,92095,51423
37449,41717,56165
37450,19203,30285
37451,66196,43860
37452,83220,46811
37453,92495,86786
37454,72841,94871
37455,22508,96616
37456,76871,76201
37457,70460,24427
37458,88261,65323
37459,3760,62405
37460,17546,15446
37461,52112,12610
37462,73960,6091
37463,3042,75427
37464,36543,79886
37465,53923,10698
37466,98701,54883
37467,22834,70096
37468,26322,29430
37469,28647,45008
37470,1985,65497
37471,63444,3833
37472,50885,90794
37473,51428,36712
37474,3429,91580
37475,58317,83179
37476,38840,87236
37477,90929,58876
37478,3943,7975
37479,73789,94550
37480,17609,20395
37481,66230,95316
37482,43580,37882
37483,63253,19965
37484,14003,60096
37485,43975,49858
37486,16731,28096
37487,32310,22744
37488,95246,98249
37489,75008,63633
37490,82099,76270
37491,94742,54539
37492,99541,50451
37493,53727,47514
37494,23988,83815
37495,96200,18522
37496,69141,21191
37497,21,82408
37498,80663,27443
37499,84143,66719
37500,27186,1381
37501,60524,54710
37502,27911,43695
37503,49694,70077
37504,64619,89788
37505,70197,50672
37506,20056,11124
37507,97550,55656
37508,24996,35743
37509,4936,19234
37510,99481,70503
37511,9186,87488
37512,52306,70939
37513,80204,14974
37514,93253,63123
37515,27592,99421
37516,80892,22672
37517,32234,82180
37518,14956,43815
37519,78215,95330
37520,26771,76879
37521,16559,86481
37522,63882,42012
37523,8532,82333
37524,65615,98090
37525,27213,51374
37526,82905,26968
37527,80383,6933
37528,29102,91962
37529,1293,64512
37530,59971,94228
37531,17377,55059
37532,73212,73959
37533,72078,54366
37534,5961,59760
37535,82192,13524
37536,70032,45880
37537,29100,5327
37538,50429,27091
37539,68891,21004
37540,21262,56459
37541,45294,50811
37542,8245,52590
37543,13400,82481
37544,49142,1228
37545,81184,11364
37546,17485,86648
37547,24335,25685
37548,60467,72904
37549,22809,29673
37550,90909,71860
37551,77912,26686
37552,67418,7713
37553,91269,89930
37554,90627,97322
37555,85964,11824
37556,33890,78481
37557,46770,25242
37558,27540,78514
37559,11619,41982
37560,32731,37048
37561,64792,47896
37562,51842,69420
37563,35462,74097
37564,80436,99753
37565,58678,92711
37566,12726,84419
37567,25730,85734
37568,17577,87389
37569,2364,63988
37570,10977,27514
37571,10374,66977
37572,26673,10631
37573,9053,2900
37574,15814,82602
37575,8446,30361
37576,39742,22177
37577,41717,50966
37578,83574,87917
37579,44513,46024
37580,84314,93060
37581,76397,13963
37582,45009,78756
37583,89403,90669
37584,51768,12450
37585,14480,38214
37586,7240,19331
37587,53933,54790
37588,93104,69492
37589,2659,10271
37590,52479,8914
37591,1644,11213
37592,49224,10766
37593,32301,47290
37594,71626,64241
37595,63155,60326
37596,32851,42486
37597,72739,91637
37598,5498,81689
37599,62807,9783
37600,20839,42797
37601,89089,87757
37602,55787,71268
37603,90005,59875
37604,43097,238
37605,42472,79217
37606,908,92349
37607,94990,43805
37608,51049,4816
37609,96753,46195
37610,33920,14138
37611,77652,6718
37612,18982,61965
37613,6474,12354
37614,99237,84462
37615,94803,66003
37616,67479,23337
37617,80480,87497
37618,95205,16026
37619,84467,92241
37620,64386,71160
37621,96960,6428
37622,74481,36820
37623,15174,70062
37624,57621,77817
37625,67291,88889
37626,64953,44117
37627,80454,29754
37628,89061,11538
37629,50330,78868
37630,30841,68303
37631,96839,32301
37632,82191,11284
37633,86464,96097
37634,42016,74597
37635,56580,54850
37636,76694,98433
37637,43958,20630
37638,30825,46494
37639,67773,51368
37640,51709,99559
37641,55927,34230
37642,64151,17702
37643,28221,60333
37644,31419,28852
37645,63394,12888
37646,86412,12624
37647,62922,36089
37648,71613,29388
37649,28339,88121
37650,97267,70967
37651,56867,42500
37652,83019,61691
37653,99422,23342
37654,86583,30742
37655,40519,97776
37656,15512,5815
37657,28448,44528
37658,8684,91685
37659,72967,40521
37660,67949,16455
37661,57818,47340
37662,96577,37082
37663,28494,82517
37664,8258,37541
37665,42564,39301
37666,50010,77329
37667,98576,74759
37668,9469,47216
37669,29710,39163
37670,56966,15755
37671,42342,25733
37672,94661,26244
37673,30563,62017
37674,14593,26584
37675,41240,46466
37676,87490,80088
37677,17146,34961
37678,73304,80344
37679,26081,96175
37680,17001,33158
37681,21818,75473
37682,94235,19311
37683,44739,2097
37684,7034,11057
37685,96663,35719
37686,99344,63131
37687,94679,47625
37688,41279,8420
37689,42955,92702
37690,94690,7603
37691,29424,39379
37692,71364,92182
37693,35944,60089
37694,48411,76981
37695,73705,6534
37696,52741,13728
37697,34719,91365
37698,66343,91425
37699,90201,21237
37700,35877,23433
37701,12644,82501
37702,13215,3944
37703,53518,8116
37704,9005,63720
37705,65406,40961
37706,8783,96443
37707,47397,46055
37708,35585,75126
37709,28534,52817
37710,73282,57192
37711,50066,20553
37712,40664,99676
37713,63116,49794
37714,56883,30133
37715,1260,91475
37716,55045,66256
37717,26580,3363
37718,23820,22474
37719,66971,17245
37720,57918,80644
37721,50297,74796
37722,64996,2555
37723,28419,94045
37724,11150,54010
37725,75949,42553
37726,79621,33530
37727,21802,53218
37728,5091,848
37729,42294,69756
37730,29414,7419
37731,13203,92775
37732,95234,76825
37733,158,28308
37734,72995,19564
37735,70076,38628
37736,56207,20047
37737,29679,88570
37738,48536,96157
37739,17783,17874
37740,11866,20437
37741,40344,80483
37742,18285,1735
37743,617,57701
37744,52159,52481
37745,16434,6603
37746,60722,55941
37747,91316,22012
37748,3505,7281
37749,79433,59727
37750,1590,38211
37751,11300,25124
37752,8548,64733
37753,31438,79437
37754,74581,68566
37755,11743,99470
37756,71446,1779
37757,42394,17684
37758,65210,22359
37759,61790,6537
37760,3843,73652
37761,28989,58804
37762,19058,51203
37763,73270,5814
37764,81446,84528
37765,79668,20086
37766,64300,24319
37767,13337,51461
37768,87905,17195
37769,4242,92357
37770,88064,43460
37771,45534,79120
37772,45122,62919
37773,49743,28647
37774,78398,13417
37775,61568,63932
37776,21104,90408
37777,94129,6456
37778,33513,90703
37779,82436,82605
37780,60405,73949
37781,55319,93393
37782,61784,21974
37783,35297,81703
37784,67326,1448
37785,81003,62609
37786,4006,6369
37787,57179,80240
37788,68875,20493
37789,61300,76643
37790,2370,89983
37791,44769,22392
37792,31565,89446
37793,72122,76565
37794,37270,82832
37795,67239,56373
37796,50391,99084
37797,16223,36406
37798,5092,75209
37799,47977,64209
37800,79089,72771
37801,31493,62372
37802,64431,49338
37803,39552,20129
37804,90314,16615
37805,39350,23542
37806,25516,35969
37807,53468,66274
37808,6291,4129
37809,1195,26577
37810,14925,21964
37811,60194,74324
37812,69362,357
37813,87012,43343
37814,18634,60096
37815,19999,81715
37816,53162,29159
37817,41221,50417
37818,85802,7451
37819,40983,50797
37820,11193,26105
37821,5409,57222
37822,71402,17230
37823,86810,23669
37824,68469,62072
37825,98232,36311
37826,4701,69698
37827,37959,46377
37828,97885,82338
37829,95582,17898
37830,20220,82583
37831,38202,44611
37832,83981,49427
37833,93402,90114
37834,75625,21816
37835,51581,77202
37836,80415,79155
37837,60964,35126
37838,74808,29430
37839,9434,44072
37840,78721,87875
37841,9839,30742
37842,56599,10948
37843,80031,43492
37844,17745,47633
37845,64933,5669
37846,55037,96110
37847,44690,64030
37848,81737,3615
37849,91182,38865
37850,95729,4791
37851,67345,21570
37852,81963,14453
37853,50154,61777
37854,26148,65497
37855,43829,68877
37856,85778,13728
37857,74015,70262
37858,46542,15941
37859,62140,116
37860,54137,48429
37861,28810,88385
37862,8859,52596
37863,491,99599
37864,80607,74781
37865,10450,644
37866,5243,33633
37867,77007,38572
37868,60493,90404
37869,23614,16765
37870,33338,78657
37871,92791,71846
37872,30417,22107
37873,98212,58196
37874,63174,69872
37875,21310,78240
37876,164,24223
37877,22042,54578
37878,47087,2095
37879,43741,23617
37880,84501,39356
37881,22075,989
37882,8733,73490
37883,42469,76300
37884,98021,67631
37885,98448,33479
37886,98021,47042
37887,75948,79098
37888,17708,84260
37889,30730,55830
37890,43513,5014
37891,83068,43810
37892,24172,21056
37893,62641,46409
37894,89141,18464
37895,35274,10516
37896,85108,45566
37897,13388,98190
37898,63590,64404
37899,72029,66922
37900,33309,44035
37901,54288,47092
37902,11450,27535
37903,41706,46565
37904,88105,60257
37905,82479,79656
37906,87975,55865
37907,17646,29994
37908,37020,13931
37909,99566,53632
37910,38782,99916
37911,97618,16222
37912,79917,87195
37913,57473,45258
37914,93931,65031
37915,18566,66653
37916,84312,32608
37917,7821,32901
37918,78164,85762
37919,46611,11349
37920,62886,76251
37921,61549,17509
37922,80823,25487
37923,82350,65284
37924,34553,92111
37925,21310,86831
37926,28513,88825
37927,50390,7394
37928,49480,67159
37929,87016,83740
37930,81802,21496
37931,30380,30301
37932,11772,72888
37933,65474,77051
37934,88003,21343
37935,18073,60605
37936,36621,37485
37937,86882,56090
37938,58110,46708
37939,17616,95328
37940,83919,52105
37941,92197,80727
37942,81291,61739
37943,16585,44082
37944,55270,72183
37945,25215,32331
37946,61527,59725
37947,43672,10557
37948,73213,64080
37949,51080,13008
37950,17160,59309
37951,9160,53188
37952,33094,99750
37953,41587,71832
37954,81707,42344
37955,38858,27663
37956,35901,61010
37957,14604,63134
37958,97410,86410
37959,82487,52936
37960,7420,63762
37961,66196,62630
37962,1215,21905
37963,1944,93828
37964,80817,54214
37965,96989,68476
37966,70004,84565
37967,16155,15905
37968,6389,6461
37969,42458,77187
37970,73255,21205
37971,86397,56192
37972,53333,81849
37973,46596,40462
37974,74372,54208
37975,95520,55187
37976,45063,87387
37977,3326,53970
37978,59258,22219
37979,60664,74291
37980,75389,80685
37981,1781,19020
37982,86781,52486
37983,1196,83209
37984,3109,99121
37985,82767,74407
37986,15446,41641
37987,8674,11778
37988,58598,72242
37989,94990,8194
37990,95907,79552
37991,85316,84310
37992,7704,90373
37993,16278,44937
37994,78226,65855
37995,42092,18613
37996,13777,1000
37997,68302,50734
37998,2738,17813
37999,8938,55349
38000,6685,99433
38001,2560,32103
38002,93515,35624
38003,57790,71667
38004,24958,80554
38005,2225,57250
38006,30061,29853
38007,2242,79552
38008,74766,91444
38009,18639,9487
38010,92866,77561
38011,31206,2357
38012,70206,43995
38013,26174,17690
38014,49218,68427
38015,27419,33861
38016,83024,31922
38017,75039,61269
38018,43784,75634
38019,53768,8768
38020,2009,57041
38021,93061,55298
38022,86799,24177
38023,14868,19936
38024,33941,60045
38025,43441,16878
38026,1674,81996
38027,8622,82778
38028,81042,2307
38029,23923,5564
38030,40401,14667
38031,6825,6075
38032,97872,12389
38033,95138,76401
38034,31869,83305
38035,63506,17089
38036,59487,2284
38037,97020,43073
38038,32918,96935
38039,42518,74370
38040,7758,24811
38041,94101,5422
38042,34819,53396
38043,43837,38758
38044,1447,66208
38045,3428,53258
38046,32883,64108
38047,49217,79999
38048,18804,50234
38049,26761,99025
38050,13991,75036
38051,5859,95370
38052,25846,97453
38053,26998,79474
38054,50711,74010
38055,76397,82013
38056,37037,46673
38057,18461,87663
38058,53592,432
38059,31257,70414
38060,82655,95461
38061,55768,98495
38062,7207,86314
38063,89105,37711
38064,31403,94365
38065,67503,29997
38066,15882,79769
38067,2369,76275
38068,61370,85253
38069,31784,33474
38070,24075,586
38071,25502,18174
38072,60819,71145
38073,38950,92294
38074,57844,31573
38075,95776,57745
38076,28400,79072
38077,88513,50193
38078,43093,71348
38079,19522,47186
38080,25613,71099
38081,83344,35957
38082,36711,55781
38083,67005,63222
38084,47326,92998
38085,57308,22471
38086,74812,14525
38087,57097,8076
38088,20760,5487
38089,21801,9996
38090,85596,81264
38091,8952,66243
38092,50611,51574
38093,11982,7386
38094,86933,62310
38095,62376,56590
38096,98891,48150
38097,22663,37769
38098,60563,13706
38099,79642,46603
38100,96002,90445
38101,75166,49956
38102,75256,97151
38103,15370,44371
38104,39732,28807
38105,33339,63255
38106,92522,72934
38107,90670,89928
38108,38053,30530
38109,76899,89805
38110,20121,52048
38111,3442,35249
38112,2165,60393
38113,73344,11960
38114,9427,97223
38115,15601,84752
38116,8420,83023
38117,72791,1855
38118,33918,47066
38119,46649,65795
38120,82669,71069
38121,47344,58841
38122,45820,56566
38123,68256,57598
38124,756,1991
38125,59183,63186
38126,32866,18107
38127,40173,90036
38128,82878,99543
38129,58468,32086
38130,7855,83841
38131,6702,81107
38132,17578,68409
38133,49202,84172
38134,52498,46668
38135,77011,98249
38136,20780,21603
38137,1766,16567
38138,80949,3571
38139,76452,42906
38140,52225,34600
38141,34478,18644
38142,86659,93516
38143,50461,99026
38144,83588,9176
38145,71146,749
38146,90877,94025
38147,72196,24101
38148,37560,24579
38149,72887,22376
38150,31078,13911
38151,73743,3809
38152,12773,42530
38153,97219,56061
38154,17189,61021
38155,50002,22575
38156,28504,37400
38157,59248,3116
38158,7031,21707
38159,29800,92599
38160,26471,45536
38161,33134,77840
38162,17030,22355
38163,120,7293
38164,98536,49651
38165,32415,50119
38166,76010,38598
38167,5472,39453
38168,35606,1599
38169,55162,86602
38170,13079,75158
38171,53648,10289
38172,44384,47291
38173,5056,64528
38174,44761,36945
38175,44141,4208
38176,70686,18094
38177,68982,23226
38178,1790,78740
38179,74331,97871
38180,64234,77412
38181,96308,99052
38182,93332,77581
38183,94351,42245
38184,86220,76126
38185,63239,90314
38186,56982,80493
38187,83995,24869
38188,57763,49626
38189,22792,35287
38190,36814,59837
38191,93199,82654
38192,10273,67241
38193,80359,17170
38194,3445,863
38195,4237,87562
38196,93701,20676
38197,61670,68522
38198,73763,3130
38199,57990,95341
38200,48752,56129
38201,31738,21867
38202,22862,29629
38203,86008,89346
38204,32247,86223
38205,12389,97745
38206,44610,65699
38207,88560,47541
38208,78285,89561
38209,36264,80880
38210,15890,75479
38211,24752,98376
38212,44574,44073
38213,40416,49273
38214,92981,99061
38215,57730,7827
38216,82073,43712
38217,16140,19905
38218,5432,11551
38219,86975,50856
38220,29660,31028
38221,72170,77228
38222,9066,64230
38223,58211,28165
38224,80293,49834
38225,10608,27720
38226,90211,62449
38227,48158,58255
38228,76864,14141
38229,98186,72335
38230,94515,30158
38231,26959,50504
38232,81264,22904
38233,62516,57476
38234,27954,89752
38235,17600,91722
38236,26688,92596
38237,95389,39134
38238,89544,87267
38239,93019,4832
38240,68080,45343
38241,4204,41696
38242,19403,44712
38243,68447,9297
38244,78876,74519
38245,55216,91156
38246,75667,14050
38247,99930,33972
38248,83732,5044
38249,3062,65455
38250,66076,73446
38251,31333,22029
38252,84985,31134
38253,74167,97598
38254,93929,52629
38255,85281,25054
38256,8588,46454
38257,56016,64580
38258,50612,50872
38259,98080,3644
38260,37812,76408
38261,98963,69726
38262,81314,71290
38263,51328,23166
38264,93257,67605
38265,53937,87061
38266,47787,28035
38267,93044,14707
38268,53113,30043
38269,57573,22322
38270,85066,52689
38271,70067,45555
38272,77837,24780
38273,69551,19703
38274,46527,92516
38275,36168,80052
38276,52081,91614
38277,49460,64042
38278,54046,96635
38279,70692,60570
38280,65215,21810
38281,12807,42925
38282,51042,12728
38283,35000,996
38284,94612,34690
38285,99042,17486
38286,37587,54908
38287,31244,97482
38288,50412,28585
38289,55486,63340
38290,22434,82411
38291,3469,43288
38292,87247,10698
38293,17076,65381
38294,39415,67383
38295,86669,50731
38296,19737,58023
38297,44481,69128
38298,54868,98575
38299,24751,48892
38300,86153,94167
38301,54049,92938
38302,31645,23040
38303,22452,56378
38304,53066,20744
38305,15147,52921
38306,3651,83230
38307,63605,32499
38308,12625,40774
38309,3996,75675
38310,23728,20491
38311,15094,58386
38312,47420,84928
38313,3423,95275
38314,92855,34692
38315,48020,80296
38316,55733,42638
38317,53736,60063
38318,9142,78765
38319,5898,40421
38320,41431,77886
38321,42135,29128
38322,64379,85621
38323,22029,21717
38324,2784,49520
38325,11757,8851
38326,56809,87661
38327,38115,54364
38328,58794,85380
38329,89724,27990
38330,94771,61303
38331,76892,3176
38332,46786,87106
38333,60846,26161
38334,15358,37767
38335,15119,61305
38336,26872,52672
38337,71194,52971
38338,39920,87163
38339,16801,60887
38340,17582,75652
38341,489,21196
38342,19283,96271
38343,36774,55036
38344,79094,80054
38345,80387,49176
38346,3158,40233
38347,71219,48743
38348,47215,19616
38349,15814,87809
38350,44467,68365
38351,1139,99603
38352,74161,97747
38353,3268,85783
38354,82191,84412
38355,18503,25605
38356,78616,65437
38357,41107,43805
38358,42136,2383
38359,59929,14224
38360,16038,97869
38361,98477,6937
38362,88918,44807
38363,36721,81620
38364,9860,44496
38365,91667,30463
38366,58106,5655
38367,7712,37250
38368,53671,22203
38369,86820,9962
38370,48671,7355
38371,34794,53194
38372,30642,81622
38373,97528,78766
38374,64834,51986
38375,57594,85586
38376,25026,69996
38377,58239,46468
38378,65602,68372
38379,13061,10804
38380,73784,39324
38381,23806,4786
38382,66559,91819
38383,54657,26735
38384,19295,17296
38385,70687,4277
38386,83152,94917
38387,86280,49373
38388,75179,88983
38389,38166,47761
38390,84708,66578
38391,52379,18037
38392,53897,45663
38393,2844,52749
38394,52783,28906
38395,11183,17565
38396,85867,38048
38397,42415,55351
38398,74900,91779
38399,3334,57950
38400,11979,61618
38401,90661,18009
38402,97016,62458
38403,45246,31065
38404,8863,460
38405,2584,8366
38406,53337,22589
38407,37559,63500
38408,17431,87403
38409,42428,80618
38410,7038,90357
38411,66924,60489
38412,27306,5325
38413,14661,68974
38414,4229,32810
38415,27285,34761
38416,45621,99179
38417,3178,51006
38418,5520,94138
38419,45035,38172
38420,79262,85383
38421,30403,25902
38422,33087,68850
38423,7578,44925
38424,52516,84351
38425,10888,49106
38426,11873,78089
38427,81280,80101
38428,83858,29409
38429,25209,12361
38430,99825,26950
38431,58729,71979
38432,15205,71745
38433,79712,46349
38434,28588,97478
38435,53173,47994
38436,32525,86414
38437,2149,46732
38438,96238,41177
38439,73423,2427
38440,14661,51910
38441,90662,80397
38442,87808,8060
38443,38962,15161
38444,96028,80133
38445,8042,74878
38446,41508,47884
38447,42256,64090
38448,11796,2423
38449,80614,62484
38450,19180,90206
38451,4981,48503
38452,36393,77387
38453,28572,17005
38454,64045,65033
38455,33773,6232
38456,86515,12753
38457,51921,88217
38458,48264,13687
38459,50585,78910
38460,51480,87988
38461,49842,1744
38462,42535,33648
38463,66786,25311
38464,25823,32228
38465,63437,67476
38466,91408,84368
38467,96200,76363
38468,37905,71231
38469,36618,74261
38470,97724,47730
38471,54576,16063
38472,377,12761
38473,22550,54784
38474,40861,53106
38475,59697,80454
38476,78718,84303
38477,15690,22932
38478,73722,4984
38479,38842,90627
38480,74065,29770
38481,31374,98062
38482,51970,13695
38483,51577,45429
38484,68911,88507
38485,90738,23752
38486,71314,11644
38487,40280,49726
38488,60697,45786
38489,55585,24221
38490,68149,18399
38491,28959,60095
38492,25220,27138
38493,78676,90381
38494,73066,90698
38495,90687,54674
38496,45034,69063
38497,70055,87081
38498,70339,3232
38499,71319,12910
38500,41859,62950
38501,85939,61872
38502,78467,41772
38503,28194,19025
38504,65111,95298
38505,36808,59241
38506,43647,73714
38507,87465,95313
38508,7846,91796
38509,90924,13815
38510,42022,67070
38511,37022,78836
38512,19459,3809
38513,32005,86058
38514,53163,94482
38515,19915,63502
38516,5292,14753
38517,38389,27883
38518,94111,57195
38519,63836,49608
38520,14818,75550
38521,2700,65223
38522,39987,9430
38523,14600,42395
38524,71430,85663
38525,30570,57370
38526,1706,70209
38527,9264,32570
38528,84244,55678
38529,76035,67411
38530,95517,5517
38531,28333,95748
38532,87837,21680
38533,63628,82134
38534,71089,96376
38535,37941,40783
38536,44083,75729
38537,43446,53384
38538,83717,74850
38539,9103,96225
38540,52799,53627
38541,69516,64563
38542,52580,70127
38543,47015,49715
38544,12495,88702
38545,37572,46494
38546,18334,38398
38547,83959,84272
38548,85805,66033
38549,61694,46057
38550,84952,84271
38551,5227,24859
38552,17529,21371
38553,82921,1309
38554,52480,85574
38555,46731,46446
38556,17357,46630
38557,73207,59351
38558,19983,76512
38559,87559,53069
38560,78639,39336
38561,30027,47111
38562,65909,61505
38563,98435,4698
38564,34026,94396
38565,73712,35596
38566,1827,94026
38567,11608,28884
38568,13449,92240
38569,68666,34086
38570,33516,47577
38571,14345,92992
38572,90232,21880
38573,82225,44183
38574,68167,59881
38575,91936,76118
38576,70503,67928
38577,68667,73681
